,password,2-gram,3-gram,4-gram,5-gram,Backoff,PCFG
95,YMv9wS$ZZwWEKR6,86.40817705575151,86.3727549554205,80.90480857407367,19.522828355567643,89.90686810783066,62.74491126856833
96,Os$7F4Z2cG_UEQ6,86.40817705575151,86.3727549554205,72.53024355124032,26.1846048951596,89.90686810783066,81.84586259671698
97,V94mw!WTi3xBnnK,88.050335881215,84.39351352967529,72.53024355124032,23.99886709360509,88.30890101443055,72.85545284370694
98,L9h4bN_STiXUNa3,86.40817705575151,86.3727549554205,79.0339841479355,21.406595749896987,89.90686810783066,61.96047742128099
99,Y-EeIoqD9-KW@bx,86.40817705575151,86.3727549554205,79.0339841479355,20.532889449950016,89.90686810783066,68.74651533539134
100,Dn7HO6wcK!gsvYd,88.050335881215,89.28093875353281,74.35797132783014,21.103786779371134,93.09835919038004,75.85216645509176
101,EgHnvgeV4BMD@yR,88.050335881215,86.3727549554205,74.35797132783014,21.83983925860201,89.90686810783066,52.65891266436161
102,mSDDwhU3QjEd$tZ,89.08525332957356,86.3727549554205,75.55682530996464,20.036816204844463,89.90686810783066,56.76590273434408
103,CM6-qORcCjhMC@s,86.40817705575151,86.3727549554205,79.0339841479355,21.103786779371134,89.90686810783066,48.112112545614124
104,LXhZXFVSSxpbb_6,88.050335881215,86.3727549554205,72.53024355124032,22.75852201293121,89.90686810783066,16.069475112070755
105,LUg$z-p8_MqFIqI,86.40817705575151,86.3727549554205,77.72964036958717,22.891785208782682,89.90686810783066,69.73664508731217
106,XZQR9VayM!ollMO,88.050335881215,86.3727549554205,71.66645136509744,24.15182472447278,89.90686810783066,65.52000327801696
107,nzKcqxhp$R6ik@B,86.40817705575151,86.3727549554205,69.13229019765008,25.20842270630233,89.90686810783066,55.34567578433595
108,H!IsX24eYcsVkh@,86.40817705575151,86.3727549554205,76.34256577366152,21.45256341336639,89.90686810783066,61.56572993819776
109,y9YduZWR!-X2TYR,88.050335881215,86.3727549554205,70.88882597061536,23.755730150636293,88.30890101443055,67.30500495049583
110,tf!5mrJU2D-jtAH,86.40817705575151,86.3727549554205,74.35797132783014,24.58123317990718,84.88159212391015,76.04480026010387
111,JK8xmIc@SILG8kr,86.40817705575151,84.39351352967529,79.0339841479355,20.15273914460262,89.90686810783066,75.66151947857959
112,neR$YOS!QGbV2aB,88.050335881215,86.3727549554205,74.35797132783014,21.83983925860201,88.30890101443055,80.9919686053511
113,aM5!WVUB-CFm$6b,86.40817705575151,86.3727549554205,79.0339841479355,22.891785208782682,89.90686810783066,80.17767139348355
114,OwRMt!XAGt6JHlc,89.08525332957356,91.94274091520016,77.72964036958717,18.312239549377303,93.09835919038004,65.52000327801696
115,xJZd2LXbOwT@mX2,86.40817705575151,93.22036015366378,74.35797132783014,18.4794598110156,93.09835919038004,64.1326063336072
116,vB84UTTo_LAjBPf,88.050335881215,86.3727549554205,74.35797132783014,21.103786779371134,88.30890101443055,64.00885227612338
117,C_vi3l4CWdYdd9s,88.050335881215,86.3727549554205,68.20654668213108,24.58123317990718,87.24499622805932,68.33811893181638
118,db35!D8Rk2b3JHe,86.40817705575151,86.3727549554205,74.35797132783014,24.58123317990718,89.90686810783066,82.71575496835713
119,xTpa_CQj8v2q8YX,86.40817705575151,89.28093875353281,72.53024355124032,22.891785208782682,93.09835919038004,78.45563013584699
120,qQBXA5dhue--g_L,86.40817705575151,86.3727549554205,77.72964036958717,22.891785208782682,87.24499622805932,68.33811893181638
121,ExB3e@ICqp7cATt,88.050335881215,86.3727549554205,72.53024355124032,22.891785208782682,89.90686810783066,74.7874106209412
122,G7jyD@2dj5!TNmF,86.40817705575151,86.3727549554205,75.55682530996464,23.99886709360509,88.30890101443055,80.41616138762691
123,RByV9UJ@CyGIF4B,88.050335881215,86.3727549554205,74.35797132783014,22.301256633672878,93.09835919038004,69.73664508731217
124,AdaO_sSuM-Ai-J9,86.40817705575151,86.3727549554205,79.0339841479355,20.036816204844463,93.09835919038004,76.04480026010387
125,V-es_lZ7qtGvPWp,88.050335881215,91.35189053578448,76.98347236542904,19.522828355567643,93.09835919038004,63.30301418189644
126,BSB-GlTVKi2Sm9j,88.050335881215,91.94274091520016,77.72964036958717,20.15273914460262,93.09835919038004,69.25599990430221
127,p$fZ8YioVllw7LX,89.08525332957356,86.3727549554205,69.13229019765008,24.58123317990718,84.88159212391015,63.30301418189644
128,lfuFQs4@wt7qHLn,88.050335881215,86.3727549554205,74.35797132783014,23.397856610827503,88.30890101443055,64.00885227612338
129,IgOpYDh-N7WPL4_,86.40817705575151,86.3727549554205,72.53024355124032,22.565101284241546,89.90686810783066,62.36167810909581
130,G_2fIZNe56Ci4ad,86.40817705575151,86.3727549554205,77.72964036958717,22.891785208782682,93.09835919038004,72.98984661716027
131,kRv@gKHvtJ79Z_Q,86.40817705575151,86.3727549554205,76.98347236542904,22.891785208782682,89.90686810783066,68.74651533539134
132,cU8dK9KaRs$-ULf,88.050335881215,91.94274091520016,74.35797132783014,21.694380417461048,93.09835919038004,77.90012916146166
133,fwHJGi!m46To_l-,86.40817705575151,86.3727549554205,74.35797132783014,22.891785208782682,89.90686810783066,66.82913625630059
134,Qf@WB5Tgp-TXTpn,88.050335881215,84.39351352967529,74.35797132783014,23.99886709360509,89.90686810783066,74.7874106209412
135,kDLaHVdRrcRu@F6,89.08525332957356,86.3727549554205,74.35797132783014,22.565101284241546,89.90686810783066,28.0780540527003
136,zRx-yTCWF9XJf!t,86.40817705575151,86.3727549554205,79.0339841479355,20.15273914460262,89.90686810783066,74.62713042878777
137,cURB!GmaO6PW@G9,86.40817705575151,86.3727549554205,72.53024355124032,24.426038913561733,88.30890101443055,75.66151947857959
138,O6Ja$LceHglPCWk,88.050335881215,89.28093875353281,71.66645136509744,24.426038913561733,93.09835919038004,41.66962631245626
139,CkicDkRdd$tpX7F,89.08525332957356,86.3727549554205,70.88882597061536,24.58123317990718,89.90686810783066,46.43216569086119
140,UC_AU5JS7RFlIMD,86.40817705575151,86.3727549554205,74.35797132783014,21.064855424115663,88.30890101443055,68.33811893181638
141,yuqSGSjyrCq-Y2U,89.08525332957356,86.3727549554205,77.72964036958717,19.522828355567643,89.90686810783066,33.80449544350697
142,vF__i6JJQxGLJkL,89.08525332957356,91.94274091520016,71.66645136509744,22.366742076558907,93.09835919038004,48.112112545614124
143,xgy6LOQkyDDH_IX,89.08525332957356,86.3727549554205,70.88882597061536,23.99886709360509,89.90686810783066,54.05001177258588
144,vBxVvV6m9@mOZVf,88.050335881215,86.3727549554205,85.76739663756504,16.59827924878509,89.90686810783066,56.76590273434408
145,STFx2$YaaFRYKMR,89.08525332957356,86.3727549554205,69.13229019765008,25.20842270630233,89.90686810783066,44.10344064092943
146,GTWJl842e$VyZIk,88.050335881215,86.3727549554205,74.35797132783014,21.103786779371134,89.90686810783066,64.81767087442445
147,IUC_LybdmU93@YD,86.40817705575151,86.3727549554205,70.88882597061536,24.58123317990718,89.90686810783066,68.74651533539134
148,w4kPOk$z6oIdBw!,86.40817705575151,86.3727549554205,72.53024355124032,22.891785208782682,89.90686810783066,70.02450972330617
149,nxYANr@!Z9XhmO@,86.40817705575151,86.3727549554205,76.98347236542904,22.433755705192315,88.30890101443055,64.00885227612338
150,rdU5io9gvc!jeUF,86.40817705575151,89.28093875353281,74.35797132783014,21.83983925860201,89.90686810783066,79.91835057099448
151,q!jstq82JpYV8Du,88.050335881215,86.3727549554205,72.53024355124032,22.891785208782682,88.30890101443055,75.47956735390751
152,kFSmx_vv6cnjot2,88.050335881215,86.3727549554205,74.35797132783014,22.891785208782682,89.90686810783066,64.25248114337798
153,Fx2a@nUYRwQyL39,88.050335881215,86.3727549554205,74.35797132783014,21.694380417461048,88.30890101443055,55.34567578433595
154,RWhlPCPlmwPR@d7,89.08525332957356,89.28093875353281,71.66645136509744,22.891785208782682,89.90686810783066,28.0780540527003
155,wVb_!y6R8UtQrlE,88.050335881215,86.3727549554205,76.34256577366152,20.79322684810378,93.09835919038004,68.99910246487562
156,O7x9yg@nN8bxVz2,86.40817705575151,84.39351352967529,77.72964036958717,23.755730150636293,89.90686810783066,80.17767139348355
157,VW3B9ckrN@OIVlx,88.050335881215,86.3727549554205,79.0339841479355,22.691947395457746,89.90686810783066,69.5010491364389
158,kGfOwUjfC$r2PQ_,86.40817705575151,86.3727549554205,77.72964036958717,21.83983925860201,93.09835919038004,47.20928628474838
159,jj8MTA$!e2wpxZu,86.40817705575151,84.39351352967529,76.98347236542904,24.58123317990718,88.30890101443055,70.67495594559189
160,FoNfR3a_@6kiMqT,88.050335881215,89.28093875353281,74.35797132783014,22.177815961161656,93.09835919038004,64.49927986375432
161,DSduIhQ8-69DYQp,88.050335881215,86.3727549554205,75.55682530996464,23.99886709360509,89.90686810783066,56.76590273434408
162,AT24_9biNp$J5OQ,86.40817705575151,84.39351352967529,80.90480857407367,22.122016397465817,89.90686810783066,78.1581008421615
163,mwhjpC8pjAO2Y_A,88.050335881215,84.39351352967529,74.35797132783014,22.891785208782682,89.90686810783066,64.25248114337798
164,hqdeQE$YfAG7S6H,88.050335881215,84.39351352967529,66.9600936453639,18.911450374766904,89.90686810783066,61.96047742128099
165,h!CrOh5lYZwf7H9,86.40817705575151,86.3727549554205,66.9600936453639,20.68185414868428,89.90686810783066,67.70647849180853
166,vzxk!Bd_!c9AaFq,86.40817705575151,86.3727549554205,66.9600936453639,21.103786779371134,89.90686810783066,74.62713042878777
167,CCaFtbc2amG_giZ,89.08525332957356,86.3727549554205,66.9600936453639,19.677133927958547,89.90686810783066,61.96047742128099
168,oeB4OKRC@6x_Tew,86.40817705575151,84.39351352967529,63.53901439285864,23.755730150636293,89.90686810783066,77.62447715917457
169,HZWp@nIS49I2tAG,88.050335881215,91.94274091520016,63.53901439285864,19.996008631256494,89.90686810783066,76.34839014364313
170,O69oS@2BRKe-QCl,86.40817705575151,84.39351352967529,66.42127409773929,22.891785208782682,80.83717104517943,76.34839014364313
171,S!FcMZKqUTZJT9P,88.050335881215,86.3727549554205,68.20654668213108,16.87724329716489,89.90686810783066,32.921297536599695
172,Z2C35BpvsD-U6Al,86.40817705575151,86.3727549554205,66.9600936453639,16.59827924878509,89.90686810783066,72.98984661716027
173,aNMQ3-lPBF4eI3!,86.40817705575151,86.3727549554205,63.53901439285864,21.83983925860201,88.30890101443055,70.02450972330617
174,hqdeQE$YfAG7S6H,88.050335881215,84.39351352967529,66.9600936453639,18.911450374766904,89.90686810783066,61.96047742128099
175,h!CrOh5lYZwf7H9,86.40817705575151,86.3727549554205,66.9600936453639,20.68185414868428,89.90686810783066,67.70647849180853
176,vzxk!Bd_!c9AaFq,86.40817705575151,86.3727549554205,66.9600936453639,21.103786779371134,89.90686810783066,74.62713042878777
177,CCaFtbc2amG_giZ,89.08525332957356,86.3727549554205,66.9600936453639,19.677133927958547,89.90686810783066,61.96047742128099
178,oeB4OKRC@6x_Tew,86.40817705575151,84.39351352967529,63.53901439285864,23.755730150636293,89.90686810783066,77.62447715917457
179,HZWp@nIS49I2tAG,88.050335881215,91.94274091520016,63.53901439285864,19.996008631256494,89.90686810783066,76.34839014364313
180,O69oS@2BRKe-QCl,86.40817705575151,84.39351352967529,66.42127409773929,22.891785208782682,80.83717104517943,76.34839014364313
181,S!FcMZKqUTZJT9P,88.050335881215,86.3727549554205,68.20654668213108,16.87724329716489,89.90686810783066,32.921297536599695
182,Z2C35BpvsD-U6Al,86.40817705575151,86.3727549554205,66.9600936453639,16.59827924878509,89.90686810783066,72.98984661716027
183,aNMQ3-lPBF4eI3!,86.40817705575151,86.3727549554205,63.53901439285864,21.83983925860201,88.30890101443055,70.02450972330617
184,YGwBsPWM5R7_i-N,86.40817705575151,86.3727549554205,74.35797132783014,22.626613956259703,84.88159212391015,55.11273985063614
185,UkiUnbfiM@Qc68!,88.050335881215,86.3727549554205,66.42127409773929,24.58123317990718,88.30890101443055,48.112112545614124
186,EpgQ_VHLI2gBv!Y,86.40817705575151,86.3727549554205,69.13229019765008,26.1846048951596,89.90686810783066,74.7874106209412
187,pwy!tFk3n!cXKof,86.40817705575151,86.3727549554205,80.90480857407367,18.4794598110156,89.90686810783066,74.62713042878777
188,oIICbP!XWM$2$s7,86.40817705575151,84.39351352967529,76.98347236542904,24.58123317990718,89.90686810783066,68.33811893181638
189,Wg7LeNxg4@OMohP,88.050335881215,86.3727549554205,74.35797132783014,22.891785208782682,89.90686810783066,64.00885227612338
190,AAeOM2ae@rWhh3m,88.050335881215,86.3727549554205,76.98347236542904,21.064855424115663,93.09835919038004,69.73664508731217
191,B8ZtF76$KTrugYh,88.050335881215,86.3727549554205,74.35797132783014,22.891785208782682,88.30890101443055,63.30301418189644
192,O@R8HSvJIEfueP8,88.050335881215,91.94274091520016,66.9600936453639,24.426038913561733,89.90686810783066,42.519321283712955
193,TgQCEMZ!6OvboBj,89.08525332957356,91.35189053578448,79.0339841479355,20.532889449950016,93.09835919038004,44.423964268490145
194,q$2CJMMCx3lJC5Q,88.050335881215,84.39351352967529,77.72964036958717,22.565101284241546,88.30890101443055,68.74651533539134
195,CDG@VGZe$_P2Ozo,86.40817705575151,84.39351352967529,79.0339841479355,23.99886709360509,89.90686810783066,77.62447715917457
196,vYNsM7fAooq$bLd,88.050335881215,89.28093875353281,79.0339841479355,20.532889449950016,93.09835919038004,65.52000327801696
197,n_JXo8WQwxdf99h,88.050335881215,86.3727549554205,69.13229019765008,23.99886709360509,84.88159212391015,68.00051646771816
198,L-LQjVS84o_FBjM,86.40817705575151,86.3727549554205,79.0339841479355,20.45473398170088,88.30890101443055,68.99910246487562
199,mv__InZ3RuQNtYr,88.050335881215,86.3727549554205,79.0339841479355,19.522828355567643,89.90686810783066,59.364496047495535
200,SsRSDEeXvn_ny5K,89.08525332957356,84.39351352967529,74.35797132783014,23.99886709360509,88.30890101443055,42.76105753915429
201,LFxYicdfeq_uT7K,88.050335881215,86.3727549554205,74.35797132783014,22.75852201293121,89.90686810783066,42.519321283712955
202,nFudCZ3Kp7n7yL$,86.40817705575151,89.28093875353281,77.72964036958717,21.103786779371134,89.90686810783066,68.33811893181638
203,gov2tuvECpnYv$w,89.08525332957356,86.3727549554205,79.0339841479355,20.15273914460262,89.90686810783066,46.43216569086119
204,gx7s$FYAU5MPjYX,88.050335881215,86.3727549554205,68.20654668213108,24.58123317990718,88.30890101443055,69.5010491364389
205,XfmESoVLZ!mDus5,88.050335881215,91.35189053578448,70.88882597061536,22.177815961161656,89.90686810783066,44.10344064092943
206,s3_OWZ!Kk5!SEGb,86.40817705575151,86.3727549554205,80.90480857407367,20.532889449950016,89.90686810783066,80.9919686053511
207,I8vd6uqfvn7U@v2,86.40817705575151,86.3727549554205,72.53024355124032,22.891785208782682,89.90686810783066,75.47956735390751
208,t72dEB-DpFBhM-3,86.40817705575151,84.39351352967529,79.0339841479355,22.177815961161656,89.90686810783066,66.65687539066002
209,orQ63uRZ@PJTBAE,89.08525332957356,86.3727549554205,74.35797132783014,24.58123317990718,89.90686810783066,68.1571092546212
210,e7-dusEZuQnjnEz,89.08525332957356,86.3727549554205,72.53024355124032,23.99886709360509,89.90686810783066,27.525865356765706
211,I5V5tP!p!IgSp5s,86.40817705575151,86.3727549554205,79.0339841479355,22.301256633672878,89.90686810783066,80.9919686053511
212,B-mPTJkriNvz9e5,86.40817705575151,89.28093875353281,72.53024355124032,22.177815961161656,89.90686810783066,42.519321283712955
