,password,2-gram,3-gram,4-gram,5-gram,Backoff,PCFG
66,Zy2-q_9r2s5a@a!,78.92427953993591,73.46463854770887,43.86925735779597,15.532267898212654,79.58337168393324,70.70423260414127
67,Zj3$@7n8F$KU$k8,78.9126964172908,71.12125355874973,36.846155583224665,17.26685338520955,78.52979755449378,71.56576768380353
68,Dv9_U9-@YN@2X-Q,78.43778025093297,69.68458597473573,41.48776742265018,15.126796500732738,75.95480714380811,70.76835190381762
69,hZ8-b$@X@u9-4_-,70.08965911984808,63.889462076475134,46.73107837665221,21.581009700609552,64.57198900414883,62.903019387112806
70,Dk3@i5$@w_4iW5!,71.80705682397243,63.54496199301231,51.32174323393137,17.316653813308104,66.83620013858118,65.84281974390224
71,mR4@-9Hz_9F28t6,76.32143579775624,72.67226431441213,37.83432985783217,18.66535143882936,73.58033656452739,67.48705225485415
72,jR6@g53_ey6!6$i,74.32816014024988,66.48466823575185,46.79735061626302,19.951775352415705,74.15763712846078,69.2051669235317
73,sF3@-3$9x$-O!_2,68.39286421657263,61.80006026770009,52.44830128395761,23.77561684388617,58.264813560997915,56.091608340902866
74,zP9$75Qd!8$4$-5,68.7121023294581,65.62469239180183,46.41080508809901,22.424275128103137,70.50112469473915,57.84136370595764
75,hD7!2_W82!_8$6!,63.543112048204364,62.92112369050267,51.71096101972747,24.575208290440195,61.04169017710616,54.265056619839626
76,dW2_k$w4@2_qP_4,72.46448768445588,69.52913205573778,45.978454682244355,16.524876130813798,76.58885975054825,65.7250974000581
77,Zj3$@7n8F$KU$k8,78.9126964172908,71.12125355874973,36.846155583224665,17.26685338520955,78.52979755449378,71.56576768380353
78,Dv9_U9-@YN@2X-Q,78.43778025093297,69.68458597473573,41.48776742265018,15.126796500732738,75.95480714380811,70.76835190381762
79,hZ8-b$@X@u9-4_-,70.08965911984808,63.889462076475134,46.73107837665221,21.581009700609552,64.57198900414883,62.903019387112806
80,Dk3@i5$@w_4iW5!,71.80705682397243,63.54496199301231,51.32174323393137,17.316653813308104,66.83620013858118,65.84281974390224
81,mR4@-9Hz_9F28t6,76.32143579775624,72.67226431441213,37.83432985783217,18.66535143882936,73.58033656452739,67.48705225485415
82,jR6@g53_ey6!6$i,74.32816014024988,66.48466823575185,46.79735061626302,19.951775352415705,74.15763712846078,69.2051669235317
83,sF3@-3$9x$-O!_2,68.39286421657263,61.80006026770009,52.44830128395761,23.77561684388617,58.264813560997915,56.091608340902866
84,zP9$75Qd!8$4$-5,68.7121023294581,65.62469239180183,46.41080508809901,22.424275128103137,70.50112469473915,57.84136370595764
85,hD7!2_W82!_8$6!,63.543112048204364,62.92112369050267,51.71096101972747,24.575208290440195,61.04169017710616,54.265056619839626
86,dW2_k$w4@2_qP_4,72.46448768445588,69.52913205573778,45.978454682244355,16.524876130813798,76.58885975054825,65.7250974000581
87,Zj3$@7n8F$KU$k8,78.9126964172908,71.12125355874973,36.846155583224665,17.26685338520955,78.52979755449378,71.56576768380353
88,Dv9_U9-@YN@2X-Q,78.43778025093297,69.68458597473573,41.48776742265018,15.126796500732738,75.95480714380811,70.76835190381762
89,hZ8-b$@X@u9-4_-,70.08965911984808,63.889462076475134,46.73107837665221,21.581009700609552,64.57198900414883,62.903019387112806
90,Dk3@i5$@w_4iW5!,71.80705682397243,63.54496199301231,51.32174323393137,17.316653813308104,66.83620013858118,65.84281974390224
91,mR4@-9Hz_9F28t6,76.32143579775624,72.67226431441213,37.83432985783217,18.66535143882936,73.58033656452739,67.48705225485415
92,jR6@g53_ey6!6$i,74.32816014024988,66.48466823575185,46.79735061626302,19.951775352415705,74.15763712846078,69.2051669235317
93,sF3@-3$9x$-O!_2,68.39286421657263,61.80006026770009,52.44830128395761,23.77561684388617,58.264813560997915,56.091608340902866
94,zP9$75Qd!8$4$-5,68.7121023294581,65.62469239180183,46.41080508809901,22.424275128103137,70.50112469473915,57.84136370595764
95,hD7!2_W82!_8$6!,63.543112048204364,62.92112369050267,51.71096101972747,24.575208290440195,61.04169017710616,54.265056619839626
96,dW2_k$w4@2_qP_4,72.46448768445588,69.52913205573778,45.978454682244355,16.524876130813798,76.58885975054825,65.7250974000581
97,lV9$53j64C26ZD3,79.25253091130897,75.70328451694971,54.65256783944019,19.66575566640249,90.49752192951549,70.46256190731057
98,Ym8@o!@K$9EP53$,75.24183168028533,70.28035163275622,53.26950578323678,19.435101262597353,73.04513181206134,69.28842437241826
99,Dm8-93_4!59y!-f,68.83144845453988,64.38894702155952,60.715456447676466,33.273452036930394,65.6544489232425,59.538553324590524
100,uR7$Rq7$p7-9L!j,75.82780908260055,70.51139524825545,61.49852637692774,21.375309740342246,73.80481674010588,70.44361229671077
101,eK6_@5b6!M!$42m,72.12522619589409,67.20734908919569,62.391402433884316,29.398406024792603,69.03933882389322,64.96006073509847
102,lU3$57Ej@d79g!M,80.31036215182829,77.64198551773997,47.508657708586405,23.380258149217692,87.45462685948429,71.15243783193407
103,Wd3_!gx9H6_$lD7,76.80422830186481,73.48306896107276,54.32487206521975,22.24414314992023,78.18056241567565,71.74787801353071
104,Dp8_!5Sn5!93H3@,70.08965911984808,63.6039015564098,63.30231823084306,23.354555251280722,71.2413566682022,62.315488635938024
105,Og5!C@_b$T6bW9_,75.2217588229463,72.21176705200453,53.903983849701866,21.290573087663383,76.65890022286587,70.3394812319228
106,Xh7!_6s_3gE_$7B,75.73697481056675,68.14894495011674,60.94616591000886,24.670593472955694,73.61371037678465,68.2287406608373
107,Wr8$l!NK$2-3SV_,80.48966283617507,69.25485909937744,42.04864991875379,12.857137580151118,74.62554586544815,72.07654197546057
108,Rw5_2@3!w$4pN_-,71.07780703248743,64.9883862968497,48.90863108515211,20.619237816788637,64.75705595424667,63.78522702431161
109,uB5@$6m8_46-I3h,70.8581819784683,64.16650609053893,50.22081057597484,22.45141709609695,65.74262787227629,64.2922741958512
110,Zg3!9T-!S_m8Xb7,77.84794603487543,70.16126966369197,41.71946335484701,15.899989845311774,71.69191235329865,70.08599904354297
111,Il7$ks3LH4F4-sU,84.15368733234936,77.13738606696738,31.808253171331202,11.147894217856456,99.4749033920348,74.32661350185006
112,Wj4@_z4-_A4_i$!,70.08965911984808,67.33171744059881,57.16014652159827,15.3535558819245,72.50254535933607,63.4333342952483
113,sP9_v7F-m!94ux9,80.36684306232834,69.08776762712318,41.10020232502712,12.36011169921069,78.11554503206565,71.96470339212723
114,Sn5_n42p37l8_4-,72.02935854933871,66.29577697210067,42.23942925092617,17.07241259898098,60.63582625200088,64.8701455748095
115,Ob9$@s-fW5$j_q_,74.59541196438904,68.37755754726827,40.76397523863538,16.92653501146854,69.26987102501046,67.77437994777719
116,Iq3@5-P_$P@_O$2,70.99544881374042,63.486025845326935,48.867610957864464,22.97445593294332,62.54532438178817,63.15901028527149
117,Wr8$l!NK$2-3SV_,80.48966283617507,69.25485909937744,42.04864991875379,12.857137580151118,74.62554586544815,72.07654197546057
118,Rw5_2@3!w$4pN_-,71.07780703248743,64.9883862968497,48.90863108515211,20.619237816788637,64.75705595424667,63.78522702431161
119,uB5@$6m8_46-I3h,70.8581819784683,64.16650609053893,50.22081057597484,22.45141709609695,65.74262787227629,64.2922741958512
120,Zg3!9T-!S_m8Xb7,77.84794603487543,70.16126966369197,41.71946335484701,15.899989845311774,71.69191235329865,70.08599904354297
121,Il7$ks3LH4F4-sU,84.15368733234936,77.13738606696738,31.808253171331202,11.147894217856456,99.4749033920348,74.32661350185006
122,Wj4@_z4-_A4_i$!,70.08965911984808,67.33171744059881,57.16014652159827,15.3535558819245,72.50254535933607,63.4333342952483
123,sP9_v7F-m!94ux9,80.36684306232834,69.08776762712318,41.10020232502712,12.36011169921069,78.11554503206565,71.96470339212723
124,Sn5_n42p37l8_4-,72.02935854933871,66.29577697210067,42.23942925092617,17.07241259898098,60.63582625200088,64.8701455748095
125,Ob9$@s-fW5$j_q_,74.59541196438904,68.37755754726827,40.76397523863538,16.92653501146854,69.26987102501046,67.77437994777719
126,Iq3@5-P_$P@_O$2,70.99544881374042,63.486025845326935,48.867610957864464,22.97445593294332,62.54532438178817,63.15901028527149
127,Wr8$l!NK$2-3SV_,80.48966283617507,69.25485909937744,42.04864991875379,12.857137580151118,74.62554586544815,72.07654197546057
128,Rw5_2@3!w$4pN_-,71.07780703248743,64.9883862968497,48.90863108515211,20.619237816788637,64.75705595424667,63.78522702431161
129,uB5@$6m8_46-I3h,70.8581819784683,64.16650609053893,50.22081057597484,22.45141709609695,65.74262787227629,64.2922741958512
130,Zg3!9T-!S_m8Xb7,77.84794603487543,70.16126966369197,41.71946335484701,15.899989845311774,71.69191235329865,70.08599904354297
131,Il7$ks3LH4F4-sU,84.15368733234936,77.13738606696738,31.808253171331202,11.147894217856456,99.4749033920348,74.32661350185006
132,Wj4@_z4-_A4_i$!,70.08965911984808,67.33171744059881,57.16014652159827,15.3535558819245,72.50254535933607,63.4333342952483
133,sP9_v7F-m!94ux9,80.36684306232834,69.08776762712318,41.10020232502712,12.36011169921069,78.11554503206565,71.96470339212723
134,Sn5_n42p37l8_4-,72.02935854933871,66.29577697210067,42.23942925092617,17.07241259898098,60.63582625200088,64.8701455748095
135,Ob9$@s-fW5$j_q_,74.59541196438904,68.37755754726827,40.76397523863538,16.92653501146854,69.26987102501046,67.77437994777719
136,Iq3@5-P_$P@_O$2,70.99544881374042,63.486025845326935,48.867610957864464,22.97445593294332,62.54532438178817,63.15901028527149
137,wU9$Z9@7Z$83K93,74.4354334369429,67.0592386024064,43.919475317589615,21.602011867187635,63.69327126574565,65.53940423448373
138,Ja4@rb8@$6-N3C9,74.51438940272077,64.8068323961619,42.57629692835935,21.834011550941312,71.86571963286936,69.45823529025733
139,Ac9@WI7u!d83_!K,78.46012208244247,68.52195040204502,42.246995985176554,16.848184370111444,73.68153090862211,70.58278525965088
140,pN3-U4-K-9_Mq@_,73.32040216506344,71.42847923591559,47.318311505389,13.153017040692616,78.57054643471695,65.09080287175259
141,Xe2_7!@A!26_$59,66.59476839804601,61.502621139060366,48.74239026911255,28.241871618850375,55.7652324318251,50.19074110533047
142,kE8@-42@-35c$x_,70.82182829464001,60.418724860567465,47.2879940238819,27.04317373153106,57.43151895704643,57.22190918224462
143,Zl7@6-7O6k-9D8@,72.10589405625218,67.91289536411055,45.35070810182106,19.28508133739745,72.02512436119235,63.98253214517627
144,xP3_@U@!CS3$7P!,75.48081592026884,65.28570932586005,48.82708397206356,17.98317675967612,69.57763802179909,67.93905167797631
145,oT7@29E@28!-FH9,72.67938874321118,67.71228258119305,45.61660907734056,21.88277893506244,72.6274952703339,63.22785179792467
146,uF4-8-tz3-3KE28,75.83784927075358,66.09036540146344,44.52065156181353,16.86297619348822,73.04513181206134,70.02942575771893
147,wU9$Z9@7Z$83K93,74.4354334369429,67.0592386024064,43.919475317589615,21.602011867187635,63.69327126574565,65.53940423448373
148,Ja4@rb8@$6-N3C9,74.51438940272077,64.8068323961619,42.57629692835935,21.834011550941312,71.86571963286936,69.45823529025733
149,Ac9@WI7u!d83_!K,78.46012208244247,68.52195040204502,42.246995985176554,16.848184370111444,73.68153090862211,70.58278525965088
150,pN3-U4-K-9_Mq@_,73.32040216506344,71.42847923591559,47.318311505389,13.153017040692616,78.57054643471695,65.09080287175259
151,Xe2_7!@A!26_$59,66.59476839804601,61.502621139060366,48.74239026911255,28.241871618850375,55.7652324318251,50.19074110533047
152,kE8@-42@-35c$x_,70.82182829464001,60.418724860567465,47.2879940238819,27.04317373153106,57.43151895704643,57.22190918224462
153,Zl7@6-7O6k-9D8@,72.10589405625218,67.91289536411055,45.35070810182106,19.28508133739745,72.02512436119235,63.98253214517627
154,xP3_@U@!CS3$7P!,75.48081592026884,65.28570932586005,48.82708397206356,17.98317675967612,69.57763802179909,67.93905167797631
155,oT7@29E@28!-FH9,72.67938874321118,67.71228258119305,45.61660907734056,21.88277893506244,72.6274952703339,63.22785179792467
156,uF4-8-tz3-3KE28,75.83784927075358,66.09036540146344,44.52065156181353,16.86297619348822,73.04513181206134,70.02942575771893
157,wU9$Z9@7Z$83K93,74.4354334369429,67.0592386024064,43.919475317589615,21.602011867187635,63.69327126574565,65.53940423448373
158,Ja4@rb8@$6-N3C9,74.51438940272077,64.8068323961619,42.57629692835935,21.834011550941312,71.86571963286936,69.45823529025733
159,Ac9@WI7u!d83_!K,78.46012208244247,68.52195040204502,42.246995985176554,16.848184370111444,73.68153090862211,70.58278525965088
160,pN3-U4-K-9_Mq@_,73.32040216506344,71.42847923591559,47.318311505389,13.153017040692616,78.57054643471695,65.09080287175259
161,Xe2_7!@A!26_$59,66.59476839804601,61.502621139060366,48.74239026911255,28.241871618850375,55.7652324318251,50.19074110533047
162,kE8@-42@-35c$x_,70.82182829464001,60.418724860567465,47.2879940238819,27.04317373153106,57.43151895704643,57.22190918224462
163,Zl7@6-7O6k-9D8@,72.10589405625218,67.91289536411055,45.35070810182106,19.28508133739745,72.02512436119235,63.98253214517627
164,xP3_@U@!CS3$7P!,75.48081592026884,65.28570932586005,48.82708397206356,17.98317675967612,69.57763802179909,67.93905167797631
165,oT7@29E@28!-FH9,72.67938874321118,67.71228258119305,45.61660907734056,21.88277893506244,72.6274952703339,63.22785179792467
166,uF4-8-tz3-3KE28,75.83784927075358,66.09036540146344,44.52065156181353,16.86297619348822,73.04513181206134,70.02942575771893
167,Ek9_C5m!3A_ry3A,82.75835390239426,72.05983714251279,36.17581342606889,11.157282936159408,81.4950270789657,73.32483424201833
168,tU9-9$6f6Xe2E@O,77.38040514498692,67.425997392834,41.44226374721361,17.77743013159001,72.8491316483347,70.25437535359535
169,hK8$6@d$H!@2$4t,70.6147061012699,64.05070759051863,50.51418489826556,23.066009208597013,65.5751282481488,63.2083524381692
170,Wb4!3J$84I-u$@8,74.45528549922824,66.98202904631697,48.32930808896396,13.633857888737742,68.82033006421791,63.66890844521419
171,Fk7!t7_4K4_D_je,77.02428466723617,72.92279453026092,41.56776087320456,16.783525352221314,73.12216049100621,71.43703002889076
172,Xq4-7-@2U@86!B7,69.4647555879479,61.56909980546545,52.417917012732026,24.595277361571416,59.002669817088524,59.410943462533055
173,Mv2-D84@Cn3L!Y_,76.7457475975313,73.26663018626614,39.362170545907645,8.807841688073387,83.4858374748886,69.7623580236125
174,Vk5@7L!m4D4YX2$,80.20758801256973,70.51139524825545,36.85557374456986,12.524406516795025,82.65759260748509,72.66476016689603
175,Jz6!8_n2H7!ul8K,77.8172672237497,72.10152880587351,40.5484458570947,17.440838146310238,75.89046540658103,71.9021840737181
176,bT4$_6_6G@3T7!@,67.85781969732095,61.93449955540183,51.02816599797085,23.310607147645733,60.2843944753558,59.62290594105152
177,Ek9_C5m!3A_ry3A,82.75835390239426,72.05983714251279,36.17581342606889,11.157282936159408,81.4950270789657,73.32483424201833
178,tU9-9$6f6Xe2E@O,77.38040514498692,67.425997392834,41.44226374721361,17.77743013159001,72.8491316483347,70.25437535359535
179,hK8$6@d$H!@2$4t,70.6147061012699,64.05070759051863,50.51418489826556,23.066009208597013,65.5751282481488,63.2083524381692
180,Wb4!3J$84I-u$@8,74.45528549922824,66.98202904631697,48.32930808896396,13.633857888737742,68.82033006421791,63.66890844521419
181,Fk7!t7_4K4_D_je,77.02428466723617,72.92279453026092,41.56776087320456,16.783525352221314,73.12216049100621,71.43703002889076
182,Xq4-7-@2U@86!B7,69.4647555879479,61.56909980546545,52.417917012732026,24.595277361571416,59.002669817088524,59.410943462533055
183,Mv2-D84@Cn3L!Y_,76.7457475975313,73.26663018626614,39.362170545907645,8.807841688073387,83.4858374748886,69.7623580236125
184,Vk5@7L!m4D4YX2$,80.20758801256973,70.51139524825545,36.85557374456986,12.524406516795025,82.65759260748509,72.66476016689603
185,Jz6!8_n2H7!ul8K,77.8172672237497,72.10152880587351,40.5484458570947,17.440838146310238,75.89046540658103,71.9021840737181
186,bT4$_6_6G@3T7!@,67.85781969732095,61.93449955540183,51.02816599797085,23.310607147645733,60.2843944753558,59.62290594105152
187,Ek9_C5m!3A_ry3A,82.75835390239426,72.05983714251279,36.17581342606889,11.157282936159408,81.4950270789657,73.32483424201833
188,tU9-9$6f6Xe2E@O,77.38040514498692,67.425997392834,41.44226374721361,17.77743013159001,72.8491316483347,70.25437535359535
189,hK8$6@d$H!@2$4t,70.6147061012699,64.05070759051863,50.51418489826556,23.066009208597013,65.5751282481488,63.2083524381692
190,Wb4!3J$84I-u$@8,74.45528549922824,66.98202904631697,48.32930808896396,13.633857888737742,68.82033006421791,63.66890844521419
191,Fk7!t7_4K4_D_je,77.02428466723617,72.92279453026092,41.56776087320456,16.783525352221314,73.12216049100621,71.43703002889076
192,Xq4-7-@2U@86!B7,69.4647555879479,61.56909980546545,52.417917012732026,24.595277361571416,59.002669817088524,59.410943462533055
193,Mv2-D84@Cn3L!Y_,76.7457475975313,73.26663018626614,39.362170545907645,8.807841688073387,83.4858374748886,69.7623580236125
194,Vk5@7L!m4D4YX2$,80.20758801256973,70.51139524825545,36.85557374456986,12.524406516795025,82.65759260748509,72.66476016689603
195,Jz6!8_n2H7!ul8K,77.8172672237497,72.10152880587351,40.5484458570947,17.440838146310238,75.89046540658103,71.9021840737181
196,bT4$_6_6G@3T7!@,67.85781969732095,61.93449955540183,51.02816599797085,23.310607147645733,60.2843944753558,59.62290594105152
197,Yi4-_6g9X3-_86k,73.63643721495183,69.61917539242208,57.37973251461058,28.41178761827865,72.71736334966133,66.75555624496694
198,Bw6-9W@84h_@3@_,70.51754827184074,67.19172850426708,57.488733865597126,30.55418574217634,77.37739208285703,61.12090210394485
199,sV4_w$-2G2$O3_a,73.48797414673012,70.97981673086048,69.47801745471577,19.83752146979118,79.51541689429058,68.12061056600498
200,Jg3_$3-@Tu_@Pc2,72.91006389652671,71.43694491633731,61.060612188250985,24.549656927409142,76.08597575709155,63.68526037883044
201,Hx7_bM8-@2_r!84,69.9297461599072,67.7844723025148,62.01470007294129,24.459514289940426,70.60432311632148,62.30128972634805
202,Ih9@8!2$-j$W-@7,67.58548118739495,62.852422354884105,54.9484232081217,33.4798014804773,61.75135023012095,59.22193289680417
203,cI6@4A8!4LR$g8-,75.35291536552367,72.1513580362955,49.430353391710035,21.236810606062555,79.13072186197004,69.84487511994486
204,nW5$Y@-6!6N@-79,69.72295401643125,63.53025046006953,64.20874920363296,29.38269390220809,63.167135812054404,61.06860881344478
205,aF2_E7fb$4iv_$q,82.70088168991263,78.58282784428614,48.69392156912657,12.664233512964385,85.70412089064044,72.24339012760888
206,zR5_q3@!64l-9-7,69.31266268330485,66.36378261113924,63.127782392845226,23.833306951634587,63.049982211711935,63.27831770525477
207,jW2$Je-9!3M_@3k,74.89894938723656,71.61589771956932,44.98675268101966,19.271179816028393,73.37364255600126,66.47213886861061
208,mV9@CI!y9-q_V$6,78.64637486228246,69.52913205573778,37.85129934242264,15.658045256670077,78.11554503206565,71.62827472578246
209,iV3$!b7f4V82!E8,75.42192283753492,69.37494005733527,40.36491532835065,18.763210984175316,67.37810928353703,68.75297344276773
